,PairId,QASpan,Q_id,Q_user,Q_#A,A_id,A_user,#Title,#QWords,#QSentence.,"#QSentence,",#QSentence;,#AWords,#ASentence.,"#ASentence,",#ASentence;,Credible
6617,6347,809740,Q17_R13,U614,10,Q17_R13_C8,U6,4,9,1,1,1,9,5,1,1,0
6618,6348,810051,Q17_R13,U614,10,Q17_R13_C9,U760,4,9,1,1,1,9,1,1,3,1
6619,6349,34385399,Q17_R13,U614,10,Q17_R13_C10,U761,4,9,1,1,1,9,4,1,8,1
6620,6350,798,Q17_R17,U762,10,Q17_R17_C1,U763,8,33,5,1,5,33,1,1,1,1
6621,6351,2713,Q17_R17,U762,10,Q17_R17_C2,U764,8,33,5,1,5,33,1,1,1,1
6622,6352,29114,Q17_R17,U762,10,Q17_R17_C3,U765,8,33,5,1,5,33,1,1,1,1
6623,6353,365782,Q17_R17,U762,10,Q17_R17_C4,U766,8,33,5,1,5,33,2,1,1,1
6624,6354,719845,Q17_R17,U762,10,Q17_R17_C5,U767,8,33,5,1,5,33,1,1,1,1
6625,6355,4177836,Q17_R17,U762,10,Q17_R17_C6,U768,8,33,5,1,5,33,2,1,1,1
6626,6356,4178408,Q17_R17,U762,10,Q17_R17_C7,U768,8,33,5,1,5,33,8,1,11,1
6627,6357,4178483,Q17_R17,U762,10,Q17_R17_C8,U768,8,33,5,1,5,33,8,1,11,1
6628,6358,4178880,Q17_R17,U762,10,Q17_R17_C9,U768,8,33,5,1,5,33,9,1,12,1
6629,6359,4178884,Q17_R17,U762,10,Q17_R17_C10,U768,8,33,5,1,5,33,9,1,12,1
6630,6360,1517,Q17_R23,U769,10,Q17_R23_C1,U750,7,52,5,1,5,52,5,1,1,1
6631,6361,1624,Q17_R23,U769,10,Q17_R23_C2,U750,7,52,5,1,5,52,2,1,1,1
6632,6362,2460,Q17_R23,U769,10,Q17_R23_C3,U769,7,52,5,1,5,52,2,1,1,0
6633,6363,22539,Q17_R23,U769,10,Q17_R23_C4,U2,7,52,5,1,5,52,5,1,1,0
6634,6364,33194,Q17_R23,U769,10,Q17_R23_C5,U2,7,52,5,1,5,52,3,1,9,1
6635,6365,48774,Q17_R23,U769,10,Q17_R23_C6,U770,7,52,5,1,5,52,1,1,1,1
6636,6366,72372,Q17_R23,U769,10,Q17_R23_C7,U771,7,52,5,1,5,52,16,1,4,1
6637,6367,73348,Q17_R23,U769,10,Q17_R23_C8,U209,7,52,5,1,5,52,5,1,1,1
6638,6368,73714,Q17_R23,U769,10,Q17_R23_C9,U772,7,52,5,1,5,52,3,1,3,0
6639,6369,76478,Q17_R23,U769,10,Q17_R23_C10,U773,7,52,5,1,5,52,1,1,1,0
6640,6370,3344,Q17_R26,U774,10,Q17_R26_C1,U775,3,57,1,1,3,57,24,1,1,1
6641,6371,11303,Q17_R26,U774,10,Q17_R26_C2,U776,3,57,1,1,3,57,7,1,1,1
6642,6372,19255,Q17_R26,U774,10,Q17_R26_C3,U777,3,57,1,1,3,57,2,1,1,0
6643,6373,81989,Q17_R26,U774,10,Q17_R26_C4,U777,3,57,1,1,3,57,1,1,1,0
6644,6374,623371,Q17_R26,U774,10,Q17_R26_C5,U778,3,57,1,1,3,57,1,1,3,1
6645,6375,3113642,Q17_R26,U774,10,Q17_R26_C6,U2,3,57,1,1,3,57,9,1,2,1
6646,6376,20755304,Q17_R26,U774,10,Q17_R26_C7,U768,3,57,1,1,3,57,9,1,12,1
6647,6377,20755359,Q17_R26,U774,10,Q17_R26_C8,U768,3,57,1,1,3,57,9,1,12,1
6648,6378,20755484,Q17_R26,U774,10,Q17_R26_C9,U768,3,57,1,1,3,57,9,1,12,1
6649,6379,55926026,Q17_R26,U774,10,Q17_R26_C10,U779,3,57,1,1,3,57,2,1,4,1
6650,6380,612,Q17_R30,U780,10,Q17_R30_C1,U2,6,76,4,1,4,76,4,1,2,0
6651,6381,1344,Q17_R30,U780,10,Q17_R30_C2,U781,6,76,4,1,4,76,4,1,2,0
6652,6382,2589,Q17_R30,U780,10,Q17_R30_C3,U780,6,76,4,1,4,76,4,1,1,0
6653,6383,3171,Q17_R30,U780,10,Q17_R30_C4,U2,6,76,4,1,4,76,1,1,3,0
6654,6384,3294,Q17_R30,U780,10,Q17_R30_C5,U353,6,76,4,1,4,76,4,1,1,0
6655,6385,85455,Q17_R30,U780,10,Q17_R30_C6,U780,6,76,4,1,4,76,5,1,2,0
6656,6386,85792,Q17_R30,U780,10,Q17_R30_C7,U782,6,76,4,1,4,76,1,1,2,0
6657,6387,87474,Q17_R30,U780,10,Q17_R30_C8,U783,6,76,4,1,4,76,3,1,2,0
6658,6388,87730,Q17_R30,U780,10,Q17_R30_C9,U783,6,76,4,1,4,76,6,1,1,0
6659,6389,88505,Q17_R30,U780,10,Q17_R30_C10,U783,6,76,4,1,4,76,2,1,1,0
6660,6390,99,Q17_R38,U235,10,Q17_R38_C1,U2,7,71,8,1,2,71,1,1,1,0
6661,6391,213,Q17_R38,U235,10,Q17_R38_C2,U235,7,71,8,1,2,71,9,1,2,0
6662,6392,448,Q17_R38,U235,10,Q17_R38_C3,U784,7,71,8,1,2,71,1,1,1,0
6663,6393,1551,Q17_R38,U235,10,Q17_R38_C4,U785,7,71,8,1,2,71,5,1,1,0
6664,6394,2238,Q17_R38,U235,10,Q17_R38_C5,U42,7,71,8,1,2,71,6,1,6,1
6665,6395,2290,Q17_R38,U235,10,Q17_R38_C6,U235,7,71,8,1,2,71,9,1,1,1
6666,6396,2518,Q17_R38,U235,10,Q17_R38_C7,U786,7,71,8,1,2,71,4,1,1,0
6667,6397,2562,Q17_R38,U235,10,Q17_R38_C8,U786,7,71,8,1,2,71,4,1,1,0
6668,6398,2973,Q17_R38,U235,10,Q17_R38_C9,U235,7,71,8,1,2,71,9,1,5,0
6669,6399,3075,Q17_R38,U235,10,Q17_R38_C10,U787,7,71,8,1,2,71,1,1,1,0
6670,6400,188,Q17_R40,U165,10,Q17_R40_C1,U788,3,8,1,1,1,8,3,1,3,1
6671,6401,305,Q17_R40,U165,10,Q17_R40_C2,U165,3,8,1,1,1,8,1,1,1,0
6672,6402,360,Q17_R40,U165,10,Q17_R40_C3,U788,3,8,1,1,1,8,2,1,1,0
6673,6403,1973,Q17_R40,U165,10,Q17_R40_C4,U789,3,8,1,1,1,8,4,1,1,0
6674,6404,2024,Q17_R40,U165,10,Q17_R40_C5,U188,3,8,1,1,1,8,2,1,1,1
6675,6405,2507,Q17_R40,U165,10,Q17_R40_C6,U427,3,8,1,1,1,8,4,1,1,1
6676,6406,4833,Q17_R40,U165,10,Q17_R40_C7,U790,3,8,1,1,1,8,7,1,1,0
6677,6407,43099,Q17_R40,U165,10,Q17_R40_C8,U789,3,8,1,1,1,8,4,1,1,0
6678,6408,69192,Q17_R40,U165,10,Q17_R40_C9,U427,3,8,1,1,1,8,10,1,6,1
6679,6409,69793,Q17_R40,U165,10,Q17_R40_C10,U429,3,8,1,1,1,8,3,1,1,1
6680,6410,189,Q17_R46,U355,10,Q17_R46_C1,U77,4,31,2,1,3,31,3,1,1,0
6681,6411,567,Q17_R46,U355,10,Q17_R46_C2,U356,4,31,2,1,3,31,5,1,2,0
6682,6412,933,Q17_R46,U355,10,Q17_R46_C3,U60,4,31,2,1,3,31,1,1,1,0
6683,6413,1202,Q17_R46,U355,10,Q17_R46_C4,U356,4,31,2,1,3,31,15,1,3,0
6684,6414,1311,Q17_R46,U355,10,Q17_R46_C5,U2,4,31,2,1,3,31,7,1,1,0
6685,6415,1369,Q17_R46,U355,10,Q17_R46_C6,U60,4,31,2,1,3,31,9,1,2,0
6686,6416,1821,Q17_R46,U355,10,Q17_R46_C7,U2,4,31,2,1,3,31,1,1,4,0
6687,6417,1834,Q17_R46,U355,10,Q17_R46_C8,U60,4,31,2,1,3,31,5,1,5,1
6688,6418,1841,Q17_R46,U355,10,Q17_R46_C9,U357,4,31,2,1,3,31,10,1,2,0
6689,6419,1955,Q17_R46,U355,10,Q17_R46_C10,U2,4,31,2,1,3,31,7,1,1,0
6690,6420,11313,Q17_R56,U791,10,Q17_R56_C1,U60,6,19,2,1,1,19,9,1,1,1
6691,6421,12611,Q17_R56,U791,10,Q17_R56_C2,U792,6,19,2,1,1,19,8,1,1,0
6692,6422,12673,Q17_R56,U791,10,Q17_R56_C3,U793,6,19,2,1,1,19,2,1,2,0
6693,6423,15089,Q17_R56,U791,10,Q17_R56_C4,U2,6,19,2,1,1,19,1,1,1,0
6694,6424,15577,Q17_R56,U791,10,Q17_R56_C5,U794,6,19,2,1,1,19,4,1,1,1
6695,6425,18007,Q17_R56,U791,10,Q17_R56_C6,U795,6,19,2,1,1,19,2,1,4,1
6696,6426,22140,Q17_R56,U791,10,Q17_R56_C7,U796,6,19,2,1,1,19,4,1,6,0
6697,6427,118408,Q17_R56,U791,10,Q17_R56_C8,U791,6,19,2,1,1,19,1,1,1,0
6698,6428,16366277,Q17_R56,U791,10,Q17_R56_C9,U2,6,19,2,1,1,19,6,1,2,1
6699,6429,26814156,Q17_R56,U791,10,Q17_R56_C10,U77,6,19,2,1,1,19,16,1,7,1
6700,6430,1751,Q18_R6,U797,10,Q18_R6_C1,U749,3,69,7,1,11,69,12,1,9,1
6701,6431,9811,Q18_R6,U797,10,Q18_R6_C2,U798,3,69,7,1,11,69,2,1,3,0
6702,6432,10156,Q18_R6,U797,10,Q18_R6_C3,U797,3,69,7,1,11,69,5,1,4,0
6703,6433,10476,Q18_R6,U797,10,Q18_R6_C4,U799,3,69,7,1,11,69,5,1,1,0
6704,6434,10603,Q18_R6,U797,10,Q18_R6_C5,U749,3,69,7,1,11,69,7,1,4,0
6705,6435,10737,Q18_R6,U797,10,Q18_R6_C6,U630,3,69,7,1,11,69,4,1,1,0
6706,6436,11447,Q18_R6,U797,10,Q18_R6_C7,U797,3,69,7,1,11,69,5,1,2,0
6707,6437,16621,Q18_R6,U797,10,Q18_R6_C8,U556,3,69,7,1,11,69,2,1,1,0
6708,6438,19772,Q18_R6,U797,10,Q18_R6_C9,U800,3,69,7,1,11,69,2,1,1,0
6709,6439,20355,Q18_R6,U797,10,Q18_R6_C10,U556,3,69,7,1,11,69,1,1,1,0
6710,6440,294,Q18_R9,U801,10,Q18_R9_C1,U112,4,21,1,1,2,21,10,1,1,1
6711,6441,587,Q18_R9,U801,10,Q18_R9_C2,U801,4,21,1,1,2,21,5,1,1,0
6712,6442,2593,Q18_R9,U801,10,Q18_R9_C3,U28,4,21,1,1,2,21,2,1,1,1
6713,6443,2829,Q18_R9,U801,10,Q18_R9_C4,U802,4,21,1,1,2,21,6,1,2,1
6714,6444,7588,Q18_R9,U801,10,Q18_R9_C5,U803,4,21,1,1,2,21,2,1,1,1
6715,6445,11575,Q18_R9,U801,10,Q18_R9_C6,U804,4,21,1,1,2,21,1,1,1,0
6716,6446,246052,Q18_R9,U801,10,Q18_R9_C7,U801,4,21,1,1,2,21,4,1,1,0
6717,6447,253207,Q18_R9,U801,10,Q18_R9_C8,U805,4,21,1,1,2,21,6,1,3,1
6718,6448,348548,Q18_R9,U801,10,Q18_R9_C9,U801,4,21,1,1,2,21,1,1,1,0
6719,6449,9933775,Q18_R9,U801,10,Q18_R9_C10,U806,4,21,1,1,2,21,4,1,3,0
6720,6450,1441,Q18_R13,U807,10,Q18_R13_C1,U2,3,64,10,1,1,64,7,1,6,1
6721,6451,6919,Q18_R13,U807,10,Q18_R13_C2,U808,3,64,10,1,1,64,1,1,1,0
6722,6452,38236,Q18_R13,U807,10,Q18_R13_C3,U2,3,64,10,1,1,64,1,1,2,0
6723,6453,38358,Q18_R13,U807,10,Q18_R13_C4,U30,3,64,10,1,1,64,3,1,2,0
6724,6454,39249,Q18_R13,U807,10,Q18_R13_C5,U2,3,64,10,1,1,64,1,1,1,0
6725,6455,39887,Q18_R13,U807,10,Q18_R13_C6,U809,3,64,10,1,1,64,11,1,2,0
6726,6456,41222,Q18_R13,U807,10,Q18_R13_C7,U507,3,64,10,1,1,64,1,1,2,1
6727,6457,42156,Q18_R13,U807,10,Q18_R13_C8,U810,3,64,10,1,1,64,7,1,2,1
6728,6458,43266,Q18_R13,U807,10,Q18_R13_C9,U807,3,64,10,1,1,64,6,1,1,0
6729,6459,43391,Q18_R13,U807,10,Q18_R13_C10,U807,3,64,10,1,1,64,5,1,2,0
6730,6460,97,Q18_R14,U493,10,Q18_R14_C1,U493,7,46,10,1,2,46,1,1,1,0
6731,6461,1013,Q18_R14,U493,10,Q18_R14_C2,U210,7,46,10,1,2,46,3,1,1,0
6732,6462,1101,Q18_R14,U493,10,Q18_R14_C3,U493,7,46,10,1,2,46,1,1,1,0
6733,6463,1166,Q18_R14,U493,10,Q18_R14_C4,U2,7,46,10,1,2,46,1,1,1,0
6734,6464,1227,Q18_R14,U493,10,Q18_R14_C5,U210,7,46,10,1,2,46,1,1,1,0
6735,6465,82443,Q18_R14,U493,10,Q18_R14_C6,U383,7,46,10,1,2,46,1,1,3,1
6736,6466,82613,Q18_R14,U493,10,Q18_R14_C7,U493,7,46,10,1,2,46,6,1,1,1
6737,6467,83044,Q18_R14,U493,10,Q18_R14_C8,U168,7,46,10,1,2,46,1,1,1,0
6738,6468,83216,Q18_R14,U493,10,Q18_R14_C9,U493,7,46,10,1,2,46,3,1,1,0
6739,6469,83529,Q18_R14,U493,10,Q18_R14_C10,U383,7,46,10,1,2,46,8,1,2,1
6740,6470,1731,Q18_R16,U811,10,Q18_R16_C1,U812,2,12,1,1,1,12,1,1,1,1
6741,6471,7338,Q18_R16,U811,10,Q18_R16_C2,U813,2,12,1,1,1,12,1,1,2,0
6742,6472,539763,Q18_R16,U811,10,Q18_R16_C3,U814,2,12,1,1,1,12,17,1,9,1
6743,6473,5543522,Q18_R16,U811,10,Q18_R16_C4,U815,2,12,1,1,1,12,10,1,1,1
6744,6474,5545608,Q18_R16,U811,10,Q18_R16_C5,U816,2,12,1,1,1,12,10,1,1,1
6745,6475,17495639,Q18_R16,U811,10,Q18_R16_C6,U817,2,12,1,1,1,12,1,1,1,0
6746,6476,18685353,Q18_R16,U811,10,Q18_R16_C7,U818,2,12,1,1,1,12,2,1,2,0
6747,6477,20362527,Q18_R16,U811,10,Q18_R16_C8,U819,2,12,1,1,1,12,1,1,1,0
6748,6478,20395730,Q18_R16,U811,10,Q18_R16_C9,U820,2,12,1,1,1,12,7,1,1,1
6749,6479,21367362,Q18_R16,U811,10,Q18_R16_C10,U821,2,12,1,1,1,12,2,1,1,0
6750,6480,210,Q18_R18,U822,10,Q18_R18_C1,U2,5,15,2,1,1,15,2,1,1,0
6751,6481,609,Q18_R18,U822,10,Q18_R18_C2,U822,5,15,2,1,1,15,2,1,1,0
6752,6482,779,Q18_R18,U822,10,Q18_R18_C3,U2,5,15,2,1,1,15,1,1,3,0
6753,6483,1000,Q18_R18,U822,10,Q18_R18_C4,U822,5,15,2,1,1,15,3,1,2,0
6754,6484,1129,Q18_R18,U822,10,Q18_R18_C5,U2,5,15,2,1,1,15,1,1,3,0
6755,6485,1367,Q18_R18,U822,10,Q18_R18_C6,U823,5,15,2,1,1,15,7,1,3,1
6756,6486,1745,Q18_R18,U822,10,Q18_R18_C7,U822,5,15,2,1,1,15,2,1,2,0
6757,6487,1812,Q18_R18,U822,10,Q18_R18_C8,U824,5,15,2,1,1,15,2,1,2,1
6758,6488,1890,Q18_R18,U822,10,Q18_R18_C9,U822,5,15,2,1,1,15,3,1,2,0
6759,6489,2199,Q18_R18,U822,10,Q18_R18_C10,U2,5,15,2,1,1,15,2,1,1,1
6760,6490,606,Q18_R19,U825,10,Q18_R19_C1,U826,4,43,8,1,1,43,10,1,7,1
6761,6491,1329,Q18_R19,U825,10,Q18_R19_C2,U825,4,43,8,1,1,43,8,1,2,0
6762,6492,4160,Q18_R19,U825,10,Q18_R19_C3,U827,4,43,8,1,1,43,1,1,1,0
6763,6493,5017,Q18_R19,U825,10,Q18_R19_C4,U828,4,43,8,1,1,43,8,1,4,0
6764,6494,5616,Q18_R19,U825,10,Q18_R19_C5,U827,4,43,8,1,1,43,5,1,8,1
6765,6495,202090,Q18_R19,U825,10,Q18_R19_C6,U825,4,43,8,1,1,43,1,1,2,0
6766,6496,212300,Q18_R19,U825,10,Q18_R19_C7,U829,4,43,8,1,1,43,2,1,4,1
6767,6497,217760,Q18_R19,U825,10,Q18_R19_C8,U2,4,43,8,1,1,43,47,1,6,1
6768,6498,248257,Q18_R19,U825,10,Q18_R19_C9,U825,4,43,8,1,1,43,5,1,1,0
6769,6499,109389965,Q18_R19,U825,10,Q18_R19_C10,U830,4,43,8,1,1,43,5,1,1,0
6770,6500,222,Q18_R28,U2,10,Q18_R28_C1,U788,8,44,4,1,3,44,4,1,2,1
6771,6501,480,Q18_R28,U2,10,Q18_R28_C2,U2,8,44,4,1,3,44,1,1,3,0
6772,6502,2141,Q18_R28,U2,10,Q18_R28_C3,U43,8,44,4,1,3,44,11,1,3,0
6773,6503,2612,Q18_R28,U2,10,Q18_R28_C4,U2,8,44,4,1,3,44,3,1,5,0
6774,6504,2832,Q18_R28,U2,10,Q18_R28_C5,U43,8,44,4,1,3,44,12,1,2,0
6775,6505,3151,Q18_R28,U2,10,Q18_R28_C6,U2,8,44,4,1,3,44,6,1,3,0
6776,6506,3464,Q18_R28,U2,10,Q18_R28_C7,U43,8,44,4,1,3,44,33,1,6,1
6777,6507,4189,Q18_R28,U2,10,Q18_R28_C8,U2,8,44,4,1,3,44,5,1,6,0
6778,6508,16213,Q18_R28,U2,10,Q18_R28_C9,U831,8,44,4,1,3,44,1,1,1,0
6779,6509,16744,Q18_R28,U2,10,Q18_R28_C10,U832,8,44,4,1,3,44,5,1,5,0
6780,6510,4656,Q18_R29,U833,10,Q18_R29_C1,U2,2,35,2,1,3,35,2,1,4,0
6781,6511,5104,Q18_R29,U833,10,Q18_R29_C2,U834,2,35,2,1,3,35,6,1,3,0
6782,6512,5983,Q18_R29,U833,10,Q18_R29_C3,U2,2,35,2,1,3,35,7,1,8,1
6783,6513,6197,Q18_R29,U833,10,Q18_R29_C4,U833,2,35,2,1,3,35,6,1,8,0
6784,6514,6450,Q18_R29,U833,10,Q18_R29_C5,U833,2,35,2,1,3,35,3,1,2,0
6785,6515,6656,Q18_R29,U833,10,Q18_R29_C6,U712,2,35,2,1,3,35,2,1,1,1
6786,6516,6833,Q18_R29,U833,10,Q18_R29_C7,U2,2,35,2,1,3,35,10,1,10,0
6787,6517,6905,Q18_R29,U833,10,Q18_R29_C8,U833,2,35,2,1,3,35,2,1,1,0
6788,6518,7145,Q18_R29,U833,10,Q18_R29_C9,U2,2,35,2,1,3,35,5,1,2,0
6789,6519,7165,Q18_R29,U833,10,Q18_R29_C10,U833,2,35,2,1,3,35,5,1,3,0
6790,6520,13872,Q18_R35,U835,10,Q18_R35_C1,U2,5,54,5,1,2,54,3,1,2,1
6791,6521,80626,Q18_R35,U835,10,Q18_R35_C2,U731,5,54,5,1,2,54,1,1,3,0
6792,6522,86712,Q18_R35,U835,10,Q18_R35_C3,U836,5,54,5,1,2,54,14,1,7,0
6793,6523,109938,Q18_R35,U835,10,Q18_R35_C4,U835,5,54,5,1,2,54,3,1,1,0
6794,6524,136633,Q18_R35,U835,10,Q18_R35_C5,U695,5,54,5,1,2,54,2,1,1,1
6795,6525,153883,Q18_R35,U835,10,Q18_R35_C6,U836,5,54,5,1,2,54,2,1,1,0
6796,6526,154253,Q18_R35,U835,10,Q18_R35_C7,U331,5,54,5,1,2,54,1,1,1,0
6797,6527,945539,Q18_R35,U835,10,Q18_R35_C8,U835,5,54,5,1,2,54,1,1,1,0
6798,6528,37818027,Q18_R35,U835,10,Q18_R35_C9,U253,5,54,5,1,2,54,4,1,1,0
6799,6529,66499093,Q18_R35,U835,10,Q18_R35_C10,U837,5,54,5,1,2,54,1,1,1,0
6800,6530,808,Q19_R6,U838,10,Q19_R6_C1,U34,2,61,8,1,2,61,2,1,1,1
6801,6531,1025,Q19_R6,U838,10,Q19_R6_C2,U838,2,61,8,1,2,61,3,1,1,0
6802,6532,1145,Q19_R6,U838,10,Q19_R6_C3,U2,2,61,8,1,2,61,3,1,1,0
6803,6533,1600,Q19_R6,U838,10,Q19_R6_C4,U534,2,61,8,1,2,61,13,1,3,1
6804,6534,1645,Q19_R6,U838,10,Q19_R6_C5,U839,2,61,8,1,2,61,8,1,4,1
6805,6535,2249,Q19_R6,U838,10,Q19_R6_C6,U2,2,61,8,1,2,61,5,1,2,1
6806,6536,7285,Q19_R6,U838,10,Q19_R6_C7,U838,2,61,8,1,2,61,9,1,2,0
6807,6537,8808,Q19_R6,U838,10,Q19_R6_C8,U840,2,61,8,1,2,61,5,1,2,1
6808,6538,10873,Q19_R6,U838,10,Q19_R6_C9,U838,2,61,8,1,2,61,3,1,1,0
6809,6539,11782,Q19_R6,U838,10,Q19_R6_C10,U840,2,61,8,1,2,61,8,1,1,1
6810,6540,2197,Q19_R9,U841,10,Q19_R9_C1,U842,3,39,3,1,2,39,2,1,1,0
6811,6541,2516,Q19_R9,U841,10,Q19_R9_C2,U181,3,39,3,1,2,39,4,1,1,1
6812,6542,4208,Q19_R9,U841,10,Q19_R9_C3,U843,3,39,3,1,2,39,9,1,2,1
6813,6543,8872,Q19_R9,U841,10,Q19_R9_C4,U844,3,39,3,1,2,39,7,1,2,0
6814,6544,23308,Q19_R9,U841,10,Q19_R9_C5,U843,3,39,3,1,2,39,9,1,3,0
6815,6545,25064,Q19_R9,U841,10,Q19_R9_C6,U181,3,39,3,1,2,39,2,1,2,0
6816,6546,81768,Q19_R9,U841,10,Q19_R9_C7,U844,3,39,3,1,2,39,12,1,2,0
6817,6547,98500,Q19_R9,U841,10,Q19_R9_C8,U843,3,39,3,1,2,39,13,1,3,0
6818,6548,98759,Q19_R9,U841,10,Q19_R9_C9,U844,3,39,3,1,2,39,1,1,1,0
6819,6549,103094,Q19_R9,U841,10,Q19_R9_C10,U845,3,39,3,1,2,39,13,1,7,1
6820,6550,3538,Q19_R10,U846,10,Q19_R10_C1,U847,5,45,2,1,2,45,3,1,1,1
6821,6551,3663,Q19_R10,U846,10,Q19_R10_C2,U848,5,45,2,1,2,45,1,1,3,1
6822,6552,9772,Q19_R10,U846,10,Q19_R10_C3,U849,5,45,2,1,2,45,5,1,1,0
6823,6553,11485,Q19_R10,U846,10,Q19_R10_C4,U2,5,45,2,1,2,45,1,1,1,0
6824,6554,12038,Q19_R10,U846,10,Q19_R10_C5,U51,5,45,2,1,2,45,3,1,2,0
6825,6555,12203,Q19_R10,U846,10,Q19_R10_C6,U2,5,45,2,1,2,45,5,1,1,0
6826,6556,20835,Q19_R10,U846,10,Q19_R10_C7,U2,5,45,2,1,2,45,7,1,1,0
6827,6557,21584,Q19_R10,U846,10,Q19_R10_C8,U2,5,45,2,1,2,45,1,1,4,0
6828,6558,23844,Q19_R10,U846,10,Q19_R10_C9,U2,5,45,2,1,2,45,4,1,2,1
6829,6559,24056,Q19_R10,U846,10,Q19_R10_C10,U846,5,45,2,1,2,45,1,1,3,0
6830,6560,148,Q19_R22,U850,10,Q19_R22_C1,U850,3,43,4,1,1,43,1,1,1,0
6831,6561,555,Q19_R22,U850,10,Q19_R22_C2,U2,3,43,4,1,1,43,3,1,2,1
6832,6562,673,Q19_R22,U850,10,Q19_R22_C3,U601,3,43,4,1,1,43,3,1,2,1
6833,6563,950,Q19_R22,U850,10,Q19_R22_C4,U61,3,43,4,1,1,43,1,1,1,1
6834,6564,1554,Q19_R22,U850,10,Q19_R22_C5,U850,3,43,4,1,1,43,3,1,2,0
6835,6565,1648,Q19_R22,U850,10,Q19_R22_C6,U61,3,43,4,1,1,43,1,1,1,0
6836,6566,1827,Q19_R22,U850,10,Q19_R22_C7,U243,3,43,4,1,1,43,3,1,2,0
6837,6567,1939,Q19_R22,U850,10,Q19_R22_C8,U850,3,43,4,1,1,43,2,1,2,0
6838,6568,1959,Q19_R22,U850,10,Q19_R22_C9,U851,3,43,4,1,1,43,3,1,2,1
6839,6569,3168,Q19_R22,U850,10,Q19_R22_C10,U395,3,43,4,1,1,43,1,1,1,1
6840,6570,669,Q19_R23,U852,10,Q19_R23_C1,U15,8,17,1,1,1,17,5,1,1,0
6841,6571,748,Q19_R23,U852,10,Q19_R23_C2,U210,8,17,1,1,1,17,3,1,1,0
6842,6572,943,Q19_R23,U852,10,Q19_R23_C3,U382,8,17,1,1,1,17,8,1,1,0
6843,6573,1124,Q19_R23,U852,10,Q19_R23_C4,U848,8,17,1,1,1,17,1,1,2,1
6844,6574,2722,Q19_R23,U852,10,Q19_R23_C5,U455,8,17,1,1,1,17,9,1,1,1
6845,6575,3109,Q19_R23,U852,10,Q19_R23_C6,U853,8,17,1,1,1,17,9,1,1,1
6846,6576,4170,Q19_R23,U852,10,Q19_R23_C7,U811,8,17,1,1,1,17,2,1,2,0
6847,6577,5086,Q19_R23,U852,10,Q19_R23_C8,U455,8,17,1,1,1,17,5,1,1,0
6848,6578,8046,Q19_R23,U852,10,Q19_R23_C9,U854,8,17,1,1,1,17,1,1,1,1
6849,6579,21267,Q19_R23,U852,10,Q19_R23_C10,U852,8,17,1,1,1,17,3,1,3,0
6850,6580,1237,Q19_R27,U2,10,Q19_R27_C1,U199,6,35,14,1,1,35,7,1,1,0
6851,6581,2292,Q19_R27,U2,10,Q19_R27_C2,U2,6,35,14,1,1,35,1,1,1,0
6852,6582,3337,Q19_R27,U2,10,Q19_R27_C3,U199,6,35,14,1,1,35,6,1,1,0
6853,6583,4975,Q19_R27,U2,10,Q19_R27_C4,U855,6,35,14,1,1,35,13,1,2,0
6854,6584,31473,Q19_R27,U2,10,Q19_R27_C5,U15,6,35,14,1,1,35,25,1,1,1
6855,6585,31957,Q19_R27,U2,10,Q19_R27_C6,U856,6,35,14,1,1,35,3,1,3,1
6856,6586,33456,Q19_R27,U2,10,Q19_R27_C7,U2,6,35,14,1,1,35,13,1,1,0
6857,6587,34763,Q19_R27,U2,10,Q19_R27_C8,U857,6,35,14,1,1,35,6,1,4,1
6858,6588,35522,Q19_R27,U2,10,Q19_R27_C9,U858,6,35,14,1,1,35,5,1,2,0
6859,6589,36112,Q19_R27,U2,10,Q19_R27_C10,U44,6,35,14,1,1,35,5,1,1,0
6860,6590,369,Q19_R35,U859,10,Q19_R35_C1,U698,2,52,2,1,4,52,1,1,1,1
6861,6591,454,Q19_R35,U859,10,Q19_R35_C2,U694,2,52,2,1,4,52,4,1,3,1
6862,6592,873,Q19_R35,U859,10,Q19_R35_C3,U859,2,52,2,1,4,52,1,1,2,1
6863,6593,964,Q19_R35,U859,10,Q19_R35_C4,U698,2,52,2,1,4,52,2,1,1,1
6864,6594,972,Q19_R35,U859,10,Q19_R35_C5,U859,2,52,2,1,4,52,2,1,2,1
6865,6595,1139,Q19_R35,U859,10,Q19_R35_C6,U698,2,52,2,1,4,52,1,1,1,1
6866,6596,1165,Q19_R35,U859,10,Q19_R35_C7,U859,2,52,2,1,4,52,9,1,2,1
6867,6597,1311,Q19_R35,U859,10,Q19_R35_C8,U698,2,52,2,1,4,52,1,1,1,1
6868,6598,1362,Q19_R35,U859,10,Q19_R35_C9,U698,2,52,2,1,4,52,1,1,1,0
6869,6599,1363,Q19_R35,U859,10,Q19_R35_C10,U859,2,52,2,1,4,52,4,1,3,0
6870,6600,3677,Q19_R37,U860,10,Q19_R37_C1,U861,5,14,1,1,1,14,1,1,1,1
6871,6601,4486,Q19_R37,U860,10,Q19_R37_C2,U862,5,14,1,1,1,14,5,1,1,0
6872,6602,7733,Q19_R37,U860,10,Q19_R37_C3,U277,5,14,1,1,1,14,11,1,1,0
6873,6603,11175,Q19_R37,U860,10,Q19_R37_C4,U2,5,14,1,1,1,14,1,1,2,0
